Drug1	Drug2
DB00454	DB00783
DB00454	DB00584
DB00454	DB00715
DB00454	DB00695
DB00454	DB00316
DB00454	DB01190
DB00454	DB00370
DB00454	DB00227
DB00454	DB00575
DB00454	DB00737
DB00454	DB00257
DB00454	DB01331
DB00454	DB00678
DB00454	DB00904
DB00454	DB01041
DB00454	DB01029
DB00454	DB00421
DB00454	DB00451
DB00454	DB00684
DB00454	DB00178
DB00454	DB00863
DB00454	DB00987
DB00454	DB00523
DB00454	DB00501
DB00454	DB00433
DB00454	DB00273
DB00952	DB00996
DB00952	DB00213
DB00952	DB00268
DB00952	DB00953
DB00952	DB00571
DB00952	DB00635
DB00952	DB00455
DB00952	DB00924
DB00952	DB00540
DB00952	DB00295
DB00952	DB00577
DB00952	DB00661
DB00952	DB00630
DB00952	DB00624
DB00952	DB00231
DB00952	DB00203
DB00952	DB00338
DB00952	DB00962
DB00952	DB00285
DB00952	DB00537
DB00952	DB00829
DB00952	DB00533
DB00952	DB00193
DB00952	DB01156
DB00952	DB00842
DB00952	DB00497
DB00952	DB00811
DB00952	DB01050
DB00952	DB00425
DB00952	DB01222
DB00952	DB01211
DB00952	DB00315
DB00952	DB00603
DB00952	DB00734
DB00952	DB00313
DB00952	DB00813
DB00952	DB00482
DB00952	DB00669
DB00952	DB00998
DB00952	DB00186
DB00952	DB00184
DB00952	DB00334
DB00952	DB01069
DB00952	DB00395
DB00952	DB00448
DB00952	DB01068
DB00952	DB00950
DB00952	DB01104
DB00952	DB00264
DB00952	DB01001
DB00952	DB01142
DB00952	DB00215
DB00952	DB00216
DB00952	DB00783
DB00952	DB00715
DB00952	DB00316
DB00952	DB00370
DB00952	DB00367
DB00952	DB00451
DB00952	DB00918
DB00952	DB00863
DB00952	DB00433
DB00952	DB00273
DB00213	DB00945
DB00213	DB00526
DB00213	DB00458
DB00213	DB00996
DB00213	DB00454
DB00213	DB00952
DB00213	DB00492
DB00213	DB01212
DB00213	DB00398
DB00213	DB00709
DB00213	DB00718
DB00213	DB00775
DB00213	DB00697
DB00213	DB00853
DB00213	DB01413
DB00213	DB00440
DB00213	DB00181
DB00213	DB01195
DB00213	DB00250
DB00213	DB01004
DB00213	DB01033
DB00213	DB00582
DB00213	DB00268
DB00213	DB01193
DB00213	DB01204
DB00213	DB01248
DB00213	DB00555
DB00213	DB00862
DB00213	DB00990
DB00213	DB01236
DB00213	DB00633
DB00213	DB00195
DB00213	DB00204
DB00213	DB00542
DB00213	DB01197
DB00213	DB00953
DB00213	DB01115
DB00213	DB00210
DB00213	DB00341
DB00213	DB00920
DB00213	DB00394
DB00213	DB00243
DB00213	DB02300
DB00213	DB00571
DB00213	DB00530
DB00213	DB00635
DB00213	DB00441
DB00213	DB01026
DB00213	DB00275
DB00213	DB00659
DB00213	DB00681
DB00213	DB00968
DB00213	DB00424
DB00213	DB00455
DB00213	DB01009
DB00213	DB01042
DB00213	DB00726
DB00213	DB00710
DB00213	DB01224
DB00213	DB00346
DB00213	DB00601
DB00213	DB00924
DB00213	DB00540
DB00213	DB00218
DB00213	DB00559
DB00213	DB01275
DB00213	DB00975
DB00213	DB00248
DB00213	DB00472
DB00213	DB00321
DB00213	DB00413
DB00213	DB00410
DB00213	DB00244
DB00213	DB01233
DB00213	DB00295
DB00213	DB01223
DB00213	DB01137
DB00213	DB00642
DB00213	DB00999
DB00213	DB00439
DB00213	DB00577
DB00213	DB00415
DB00213	DB00742
DB00213	DB00586
DB00213	DB00580
DB00213	DB00224
DB00213	DB00798
DB00213	DB00426
DB00213	DB00649
DB00213	DB00879
DB00213	DB00993
DB00213	DB01327
DB00213	DB00335
DB00213	DB00967
DB00213	DB00363
DB00213	DB00514
DB00213	DB00531
DB00213	DB00631
DB00213	DB00864
DB00213	DB00343
DB00213	DB00757
DB00213	DB01162
DB00213	DB00350
DB00213	DB00661
DB00213	DB00630
DB00213	DB00479
DB00213	DB00787
DB00213	DB00512
DB00213	DB00422
DB00213	DB01140
DB00213	DB00598
DB00213	DB00673
DB00213	DB00222
DB00213	DB06700
DB00213	DB00612
DB00213	DB01032
DB00213	DB00700
DB00213	DB00836
DB00213	DB00624
DB00213	DB00153
DB00213	DB00231
DB00213	DB00373
DB00213	DB00860
DB00213	DB00704
DB00213	DB00585
DB00213	DB00563
DB00213	DB01036
DB00213	DB01048
DB00213	DB01416
DB00213	DB01203
DB00213	DB00211
DB00213	DB01291
DB00213	DB00459
DB00213	DB01076
DB00213	DB00361
DB00213	DB00194
DB00213	DB00381
DB00213	DB00808
DB00213	DB00590
DB00213	DB00203
DB00213	DB00262
DB00213	DB00252
DB00213	DB00338
DB00213	DB00921
DB00213	DB00802
DB00213	DB00627
DB00213	DB00450
DB00213	DB00969
DB00213	DB01240
DB00213	DB00713
DB00213	DB00927
DB00213	DB01059
DB00213	DB00962
DB00213	DB00270
DB00213	DB00698
DB00213	DB01129
DB00213	DB00327
DB00213	DB00724
DB00213	DB00674
DB00213	DB00820
DB00213	DB00359
DB00213	DB01182
DB00213	DB00285
DB00213	DB00762
DB00213	DB00583
DB00213	DB01273
DB00213	DB00850
DB00213	DB00654
DB00213	DB00916
DB00213	DB00408
DB00213	DB00537
DB00213	DB00833
DB00213	DB01149
DB00213	DB00741
DB00213	DB00708
DB00213	DB00658
DB00213	DB00621
DB00213	DB00829
DB00213	DB00533
DB00213	DB00198
DB00213	DB00883
DB00213	DB01077
DB00213	DB00193
DB00213	DB01156
DB00213	DB00818
DB00213	DB00880
DB00213	DB01586
DB00213	DB00884
DB00213	DB00841
DB00213	DB00747
DB00213	DB00889
DB00213	DB01263
DB00213	DB00842
DB00213	DB00851
DB00213	DB00770
DB00213	DB00819
DB00213	DB00230
DB00213	DB00844
DB00213	DB00208
DB00213	DB00497
DB00213	DB00811
DB00213	DB00991
DB00213	DB02379
DB00213	DB01623
DB00213	DB01085
DB00213	DB00489
DB00213	DB01083
DB00213	DB00493
DB00213	DB00196
DB00213	DB00445
DB00213	DB00620
DB00213	DB00564
DB00213	DB01217
DB00213	DB00115
DB00213	DB00959
DB00213	DB00763
DB00213	DB00209
DB00213	DB00873
DB00213	DB01050
DB00213	DB00277
DB00213	DB01060
DB00213	DB00465
DB00213	DB00625
DB00213	DB01210
DB00213	DB00906
DB00213	DB00351
DB00213	DB00960
DB00213	DB01215
DB00213	DB01167
DB00213	DB00727
DB00213	DB00402
DB00213	DB01118
DB00213	DB00784
DB00213	DB00683
DB00213	DB00319
DB00213	DB00393
DB00213	DB00425
DB00213	DB01128
DB00213	DB01202
DB00213	DB00869
DB00213	DB01186
DB00213	DB00745
DB00213	DB00303
DB00213	DB00355
DB00213	DB01020
DB00213	DB00947
DB00213	DB00545
DB00213	DB01181
DB00213	DB00477
DB00213	DB00951
DB00213	DB00407
DB00213	DB00377
DB00213	DB01229
DB00213	DB00297
DB00213	DB01045
DB00213	DB01222
DB00213	DB01014
DB00213	DB00284
DB00213	DB00199
DB00213	DB00619
DB00213	DB00281
DB00213	DB00330
DB00213	DB01211
DB00213	DB00315
DB00213	DB00401
DB00213	DB01610
DB00213	DB00557
DB00213	DB00603
DB00213	DB00790
DB00213	DB00690
DB00213	DB01406
DB00213	DB00214
DB00213	DB00480
DB00213	DB01005
DB00213	DB00207
DB00213	DB00909
DB00213	DB00570
DB00213	DB00773
DB00213	DB00535
DB00213	DB00900
DB00213	DB00734
DB00213	DB00806
DB00213	DB00611
DB00213	DB01173
DB00213	DB00544
DB00213	DB00461
DB00213	DB01260
DB00213	DB00279
DB00213	DB00238
DB00213	DB00313
DB00213	DB00541
DB00213	DB00887
DB00213	DB01095
DB00213	DB01112
DB00213	DB01136
DB00213	DB01155
DB00213	DB00443
DB00213	DB00550
DB00213	DB01143
DB00213	DB00438
DB00213	DB01044
DB00213	DB01595
DB00213	DB00983
DB00213	DB01150
DB00213	DB00813
DB00213	DB00549
DB00213	DB00484
DB00213	DB00376
DB00213	DB00482
DB00213	DB00481
DB00213	DB01079
DB00213	DB00780
DB00213	DB00567
DB00213	DB00749
DB00213	DB00804
DB00213	DB01062
DB00213	DB00669
DB00213	DB00874
DB00213	DB01242
DB00213	DB01241
DB00213	DB00881
DB00213	DB00186
DB00213	DB04441
DB00213	DB00184
DB00213	DB00490
DB00213	DB00675
DB00213	DB00843
DB00213	DB00524
DB00213	DB00305
DB00213	DB00332
DB00213	DB00989
DB00213	DB00334
DB00213	DB00912
DB00213	DB01069
DB00213	DB00175
DB00213	DB00374
DB00213	DB00973
DB00213	DB00395
DB00213	DB01110
DB00213	DB00494
DB00213	DB00503
DB00213	DB01232
DB00213	DB00158
DB00213	DB00502
DB00213	DB01132
DB00213	DB00938
DB00213	DB00448
DB00213	DB00622
DB00213	DB01097
DB00213	DB00496
DB00213	DB01068
DB00213	DB00796
DB00213	DB01008
DB00213	DB01043
DB00213	DB00495
DB00213	DB01037
DB00213	DB00795
DB00213	DB00136
DB00213	DB00966
DB00213	DB00399
DB00213	DB00331
DB00213	DB00423
DB00213	DB00538
DB00213	DB06151
DB00213	DB00950
DB00213	DB00605
DB00213	DB00191
DB00213	DB01104
DB00213	DB00758
DB00213	DB00390
DB00213	DB00177
DB00213	DB01023
DB00213	DB01039
DB00213	DB00722
DB00213	DB00958
DB00213	DB00915
DB00213	DB00776
DB00213	DB00328
DB00213	DB05271
DB00213	DB00897
DB00213	DB00668
DB00213	DB00264
DB00213	DB01183
DB00213	DB00753
DB00213	DB01001
DB00213	DB00396
DB00213	DB01142
DB00213	DB00404
DB00213	DB00717
DB00213	DB01072
DB00213	DB01022
DB00213	DB00641
DB00213	DB00650
DB00213	DB00215
DB00213	DB00752
DB00213	DB00457
DB00213	DB01105
DB00213	DB00216
DB00213	DB00292
DB00213	DB00972
DB00213	DB01611
DB00213	DB00468
DB00213	DB00783
DB00213	DB00584
DB00213	DB00715
DB00213	DB00695
DB00213	DB00316
DB00213	DB01101
DB00213	DB01006
DB00213	DB01190
DB00213	DB01367
DB00213	DB00370
DB00213	DB00565
DB00213	DB01589
DB00213	DB00227
DB00213	DB00225
DB00213	DB00575
DB00213	DB01609
DB00213	DB00794
DB00213	DB00737
DB00213	DB00257
DB00213	DB01219
DB00213	DB00877
DB00213	DB01126
DB00213	DB00317
DB00213	DB00678
DB00213	DB00904
DB00213	DB01067
DB00213	DB01041
DB00213	DB00485
DB00213	DB01029
DB00213	DB01238
DB00213	DB00367
DB00213	DB00339
DB00213	DB00656
DB00213	DB01117
DB00213	DB01188
DB00213	DB00421
DB00213	DB01264
DB00213	DB00930
DB00213	DB00451
DB00213	DB00684
DB00213	DB00470
DB00213	DB00178
DB00213	DB00857
DB00213	DB01254
DB00213	DB01016
DB00213	DB00918
DB00213	DB00863
DB00213	DB00987
DB00213	DB00188
DB00213	DB00523
DB00213	DB01216
DB00213	DB00501
DB00213	DB00878
DB00213	DB00433
DB00213	DB01194
DB00213	DB00273
DB00213	DB02530
DB00492	DB00945
DB00492	DB00996
DB00492	DB00213
DB00492	DB01212
DB00492	DB00268
DB00492	DB01248
DB00492	DB01197
DB00492	DB01115
DB00492	DB00341
DB00492	DB00571
DB00492	DB00635
DB00492	DB00455
DB00492	DB01224
DB00492	DB00346
DB00492	DB00924
DB00492	DB00540
DB00492	DB00975
DB00492	DB00472
DB00492	DB00321
DB00492	DB01233
DB00492	DB00295
DB00492	DB01137
DB00492	DB00999
DB00492	DB00586
DB00492	DB00580
DB00492	DB00426
DB00492	DB00335
DB00492	DB00363
DB00492	DB00531
DB00492	DB00343
DB00492	DB00757
DB00492	DB01162
DB00492	DB00180
DB00492	DB00661
DB00492	DB00630
DB00492	DB00787
DB00492	DB00222
DB00492	DB00612
DB00492	DB00153
DB00492	DB00231
DB00492	DB00860
DB00492	DB00563
DB00492	DB01036
DB00492	DB01076
DB00492	DB00381
DB00492	DB00808
DB00492	DB00590
DB00492	DB00203
DB00492	DB00252
DB00492	DB00338
DB00492	DB00627
DB00492	DB00927
DB00492	DB01129
DB00492	DB00820
DB00492	DB00285
DB00492	DB01273
DB00492	DB00654
DB00492	DB00916
DB00492	DB00537
DB00492	DB00741
DB00492	DB00829
DB00492	DB00533
DB00492	DB00883
DB00492	DB00193
DB00492	DB01156
DB00492	DB00884
DB00492	DB00230
DB00492	DB00497
DB00492	DB00196
DB00492	DB00445
DB00492	DB00620
DB00492	DB00564
DB00492	DB00115
DB00492	DB01050
DB00492	DB01060
DB00492	DB00625
DB00492	DB00727
DB00492	DB00402
DB00492	DB01118
DB00492	DB00425
DB00492	DB01020
DB00492	DB00407
DB00492	DB01222
DB00492	DB00199
DB00492	DB00557
DB00492	DB00214
DB00492	DB00207
DB00492	DB00734
DB00492	DB00806
DB00492	DB00313
DB00492	DB00887
DB00492	DB01112
DB00492	DB01136
DB00492	DB00443
DB00492	DB00310
DB00492	DB01044
DB00492	DB01150
DB00492	DB00813
DB00492	DB00484
DB00492	DB00482
DB00492	DB00567
DB00492	DB00749
DB00492	DB01062
DB00492	DB01241
DB00492	DB00186
DB00492	DB00184
DB00492	DB00490
DB00492	DB00843
DB00492	DB00524
DB00492	DB00332
DB00492	DB00334
DB00492	DB01069
DB00492	DB00175
DB00492	DB00973
DB00492	DB00395
DB00492	DB00158
DB00492	DB00502
DB00492	DB01132
DB00492	DB00938
DB00492	DB00448
DB00492	DB01097
DB00492	DB01068
DB00492	DB00796
DB00492	DB00795
DB00492	DB00136
DB00492	DB00331
DB00492	DB00950
DB00492	DB01104
DB00492	DB00758
DB00492	DB00390
DB00492	DB00177
DB00492	DB01023
DB00492	DB01039
DB00492	DB00722
DB00492	DB00328
DB00492	DB00264
DB00492	DB01001
DB00492	DB01142
DB00492	DB00404
DB00492	DB00641
DB00492	DB00215
DB00492	DB01611
DB00492	DB00468
DB00492	DB00783
DB00492	DB00584
DB00492	DB00715
DB00492	DB00695
DB00492	DB00316
DB00492	DB01190
DB00492	DB00370
DB00492	DB00227
DB00492	DB00575
DB00492	DB00257
DB00492	DB00678
DB00492	DB01067
DB00492	DB01029
DB00492	DB00421
DB00492	DB00451
DB00492	DB00178
DB00492	DB01016
DB00492	DB00863
DB00492	DB00987
DB00492	DB01216
DB00492	DB00501
DB01212	DB00945
DB01212	DB00526
DB01212	DB00458
DB01212	DB00996
DB01212	DB00454
DB01212	DB00213
DB01212	DB00492
DB01212	DB00709
DB01212	DB00853
DB01212	DB01413
DB01212	DB00440
DB01212	DB00181
DB01212	DB01195
DB01212	DB00250
DB01212	DB01004
DB01212	DB01033
DB01212	DB00582
DB01212	DB00268
DB01212	DB01193
DB01212	DB01204
DB01212	DB01248
DB01212	DB00555
DB01212	DB01197
DB01212	DB01115
DB01212	DB00341
DB01212	DB00920
DB01212	DB00571
DB01212	DB00530
DB01212	DB00635
DB01212	DB00441
DB01212	DB00275
DB01212	DB00681
DB01212	DB00424
DB01212	DB00455
DB01212	DB01009
DB01212	DB01042
DB01212	DB01224
DB01212	DB00601
DB01212	DB00924
DB01212	DB00218
DB01212	DB00559
DB01212	DB00975
DB01212	DB00472
DB01212	DB00410
DB01212	DB00244
DB01212	DB01233
DB01212	DB00295
DB01212	DB01137
DB01212	DB00642
DB01212	DB00999
DB01212	DB00529
DB01212	DB00577
DB01212	DB00415
DB01212	DB00742
DB01212	DB00586
DB01212	DB00580
DB01212	DB00798
DB01212	DB00426
DB01212	DB00649
DB01212	DB01327
DB01212	DB00335
DB01212	DB00967
DB01212	DB00363
DB01212	DB00531
DB01212	DB00864
DB01212	DB00343
DB01212	DB00757
DB01212	DB01162
DB01212	DB00180
DB01212	DB00661
DB01212	DB00630
DB01212	DB00479
DB01212	DB00787
DB01212	DB00512
DB01212	DB00422
DB01212	DB00222
DB01212	DB00612
DB01212	DB00836
DB01212	DB00231
DB01212	DB00860
DB01212	DB00563
DB01212	DB01036
DB01212	DB01416
DB01212	DB01203
DB01212	DB00459
DB01212	DB01076
DB01212	DB00361
DB01212	DB00194
DB01212	DB00381
DB01212	DB00808
DB01212	DB00590
DB01212	DB00203
DB01212	DB00262
DB01212	DB00252
DB01212	DB00338
DB01212	DB00802
DB01212	DB00627
DB01212	DB01240
DB01212	DB00713
DB01212	DB00927
DB01212	DB01059
DB01212	DB00698
DB01212	DB01129
DB01212	DB00327
DB01212	DB00674
DB01212	DB00359
DB01212	DB00285
DB01212	DB00762
DB01212	DB01273
DB01212	DB00654
DB01212	DB00916
DB01212	DB00537
DB01212	DB00833
DB01212	DB00741
DB01212	DB00708
DB01212	DB00658
DB01212	DB00829
DB01212	DB00533
DB01212	DB00198
DB01212	DB00883
DB01212	DB00193
DB01212	DB01156
DB01212	DB00818
DB01212	DB01586
DB01212	DB00884
DB01212	DB00841
DB01212	DB00747
DB01212	DB00889
DB01212	DB01263
DB01212	DB00842
DB01212	DB00230
DB01212	DB00844
DB01212	DB00208
DB01212	DB00497
DB01212	DB00811
DB01212	DB02379
DB01212	DB00493
DB01212	DB00196
DB01212	DB00445
DB01212	DB00620
DB01212	DB00371
DB01212	DB00564
DB01212	DB00115
DB01212	DB00959
DB01212	DB01050
DB01212	DB00277
DB01212	DB01060
DB01212	DB00465
DB01212	DB00625
DB01212	DB00351
DB01212	DB01167
DB01212	DB00727
DB01212	DB00402
DB01212	DB01118
DB01212	DB00784
DB01212	DB00683
DB01212	DB00319
DB01212	DB00425
DB01212	DB01202
DB01212	DB00869
DB01212	DB00303
DB01212	DB01020
DB01212	DB00947
DB01212	DB00545
DB01212	DB00951
DB01212	DB00407
DB01212	DB00377
DB01212	DB01229
DB01212	DB00297
DB01212	DB01045
DB01212	DB01222
DB01212	DB00284
DB01212	DB00199
DB01212	DB00619
DB01212	DB00281
DB01212	DB00330
DB01212	DB01211
DB01212	DB01610
DB01212	DB00557
DB01212	DB00603
DB01212	DB00790
DB01212	DB00214
DB01212	DB00480
DB01212	DB01005
DB01212	DB00207
DB01212	DB00909
DB01212	DB00773
DB01212	DB00535
DB01212	DB00900
DB01212	DB00734
DB01212	DB00611
DB01212	DB00544
DB01212	DB00238
DB01212	DB00313
DB01212	DB00541
DB01212	DB00887
DB01212	DB01095
DB01212	DB01112
DB01212	DB01136
DB01212	DB01155
DB01212	DB00443
DB01212	DB00550
DB01212	DB00438
DB01212	DB01044
DB01212	DB01595
DB01212	DB00983
DB01212	DB01150
DB01212	DB00813
DB01212	DB00484
DB01212	DB00482
DB01212	DB01079
DB01212	DB00567
DB01212	DB00749
DB01212	DB01062
DB01212	DB00669
DB01212	DB00874
DB01212	DB01242
DB01212	DB01241
DB01212	DB00881
DB01212	DB00186
DB01212	DB04441
DB01212	DB00184
DB01212	DB00490
DB01212	DB00675
DB01212	DB00843
DB01212	DB00524
DB01212	DB00332
DB01212	DB00989
DB01212	DB00334
DB01212	DB00912
DB01212	DB01069
DB01212	DB00175
DB01212	DB00973
DB01212	DB00395
DB01212	DB01110
DB01212	DB00503
DB01212	DB00158
DB01212	DB00502
DB01212	DB01132
DB01212	DB00938
DB01212	DB00448
DB01212	DB01097
DB01212	DB01068
DB01212	DB00796
DB01212	DB01043
DB01212	DB00495
DB01212	DB00795
DB01212	DB00136
DB01212	DB00966
DB01212	DB00399
DB01212	DB00331
DB01212	DB00538
DB01212	DB06151
DB01212	DB00950
DB01212	DB01104
DB01212	DB00758
DB01212	DB00390
DB01212	DB00177
DB01212	DB01023
DB01212	DB01039
DB01212	DB00722
DB01212	DB00958
DB01212	DB00915
DB01212	DB00176
DB01212	DB00776
DB01212	DB00328
DB01212	DB00897
DB01212	DB00668
DB01212	DB00264
DB01212	DB01001
DB01212	DB01142
DB01212	DB00404
DB01212	DB01072
DB01212	DB00446
DB01212	DB01022
DB01212	DB00641
DB01212	DB00650
DB01212	DB00215
DB01212	DB01611
DB01212	DB00468
DB01212	DB00584
DB01212	DB00715
DB01212	DB00695
DB01212	DB00316
DB01212	DB01101
DB01212	DB00296
DB01212	DB01190
DB01212	DB00370
DB01212	DB01589
DB01212	DB00227
DB01212	DB00225
DB01212	DB00575
DB01212	DB00737
DB01212	DB00257
DB01212	DB00877
DB01212	DB01126
DB01212	DB00317
DB01212	DB00678
DB01212	DB00904
DB01212	DB01067
DB01212	DB01041
DB01212	DB01029
DB01212	DB01238
DB01212	DB00339
DB01212	DB00656
DB01212	DB01117
DB01212	DB00421
DB01212	DB01264
DB01212	DB00451
DB01212	DB00684
DB01212	DB00178
DB01212	DB00857
DB01212	DB01016
DB01212	DB00863
DB01212	DB00987
DB01212	DB00188
DB01212	DB00523
DB01212	DB01216
DB01212	DB00501
DB01212	DB00878
DB01212	DB00433
DB01212	DB00273
DB01212	DB02530
DB00398	DB00945
DB00398	DB00996
DB00398	DB00213
DB00398	DB00709
DB00398	DB00853
DB00398	DB01248
DB00398	DB00542
DB00398	DB01115
DB00398	DB00341
DB00398	DB00571
DB00398	DB00530
DB00398	DB00635
DB00398	DB00441
DB00398	DB00275
DB00398	DB00455
DB00398	DB01009
DB00398	DB00924
DB00398	DB00472
DB00398	DB01233
DB00398	DB00295
DB00398	DB01137
DB00398	DB00999
DB00398	DB00586
DB00398	DB00335
DB00398	DB00343
DB00398	DB01162
DB00398	DB00630
DB00398	DB00787
DB00398	DB00512
DB00398	DB00422
DB00398	DB00222
DB00398	DB00836
DB00398	DB00624
DB00398	DB00231
DB00398	DB00860
DB00398	DB01036
DB00398	DB01203
DB00398	DB01076
DB00398	DB00381
DB00398	DB00590
DB00398	DB00203
DB00398	DB00338
DB00398	DB00627
DB00398	DB00927
DB00398	DB01059
DB00398	DB01129
DB00398	DB00327
DB00398	DB00285
DB00398	DB00654
DB00398	DB00537
DB00398	DB00741
DB00398	DB00829
DB00398	DB00193
DB00398	DB01156
DB00398	DB01586
DB00398	DB00884
DB00398	DB00842
DB00398	DB00230
DB00398	DB00497
DB00398	DB00489
DB00398	DB00196
DB00398	DB00564
DB00398	DB00115
DB00398	DB01050
DB00398	DB00351
DB00398	DB00727
DB00398	DB00402
DB00398	DB00425
DB00398	DB01202
DB00398	DB00869
DB00398	DB00745
DB00398	DB01020
DB00398	DB00407
DB00398	DB01229
DB00398	DB01222
DB00398	DB00557
DB00398	DB00790
DB00398	DB00214
DB00398	DB00313
DB00398	DB00887
DB00398	DB01136
DB00398	DB00443
DB00398	DB00813
DB00398	DB00482
DB00398	DB00804
DB00398	DB01062
DB00398	DB00881
DB00398	DB00186
DB00398	DB00843
DB00398	DB00332
DB00398	DB01069
DB00398	DB00175
DB00398	DB00973
DB00398	DB00158
DB00398	DB01132
DB00398	DB00448
DB00398	DB01068
DB00398	DB00796
DB00398	DB00136
DB00398	DB00966
DB00398	DB00399
DB00398	DB00331
DB00398	DB00950
DB00398	DB00191
DB00398	DB01104
DB00398	DB00758
DB00398	DB00390
DB00398	DB00177
DB00398	DB01023
DB00398	DB01039
DB00398	DB00722
DB00398	DB00958
DB00398	DB00776
DB00398	DB00328
DB00398	DB00897
DB00398	DB00264
DB00398	DB01001
DB00398	DB00404
DB00398	DB00641
DB00398	DB00215
DB00398	DB00584
DB00398	DB00715
DB00398	DB00695
DB00398	DB00316
DB00398	DB01101
DB00398	DB01006
DB00398	DB00370
DB00398	DB00227
DB00398	DB00575
DB00398	DB00737
DB00398	DB01126
DB00398	DB00678
DB00398	DB00904
DB00398	DB01067
DB00398	DB01041
DB00398	DB01029
DB00398	DB00421
DB00398	DB00451
DB00398	DB00470
DB00398	DB00178
DB00398	DB01016
DB00398	DB00863
DB00398	DB01216
DB00398	DB00433
DB00398	DB00273
DB00709	DB00945
DB00709	DB00526
DB00709	DB00458
DB00709	DB00996
DB00709	DB00213
DB00709	DB01212
DB00709	DB00398
DB00709	DB00718
DB00709	DB01413
DB00709	DB00440
DB00709	DB00250
DB00709	DB01004
DB00709	DB01033
DB00709	DB00582
DB00709	DB01082
DB00709	DB01193
DB00709	DB01204
DB00709	DB01248
DB00709	DB00555
DB00709	DB00862
DB00709	DB01197
DB00709	DB01115
DB00709	DB00341
DB00709	DB00920
DB00709	DB00571
DB00709	DB00635
DB00709	DB01026
DB00709	DB00681
DB00709	DB00455
DB00709	DB01009
DB00709	DB01042
DB00709	DB01224
DB00709	DB00601
DB00709	DB00924
DB00709	DB00540
DB00709	DB00218
DB00709	DB00559
DB00709	DB00248
DB00709	DB00472
DB00709	DB00321
DB00709	DB00244
DB00709	DB01233
DB00709	DB00295
DB00709	DB01137
DB00709	DB00999
DB00709	DB00529
DB00709	DB00577
DB00709	DB00586
DB00709	DB00580
DB00709	DB00224
DB00709	DB00798
DB00709	DB00426
DB00709	DB00649
DB00709	DB00879
DB00709	DB00993
DB00709	DB01327
DB00709	DB00335
DB00709	DB00967
DB00709	DB00531
DB00709	DB00701
DB00709	DB00864
DB00709	DB00343
DB00709	DB01162
DB00709	DB00350
DB00709	DB00661
DB00709	DB00630
DB00709	DB01265
DB00709	DB00787
DB00709	DB00512
DB00709	DB00422
DB00709	DB00598
DB00709	DB00222
DB00709	DB00836
DB00709	DB00624
DB00709	DB00153
DB00709	DB00231
DB00709	DB00860
DB00709	DB00585
DB00709	DB00563
DB00709	DB01048
DB00709	DB01076
DB00709	DB00381
DB00709	DB00808
DB00709	DB00590
DB00709	DB00203
DB00709	DB00252
DB00709	DB00338
DB00709	DB00921
DB00709	DB00627
DB00709	DB00713
DB00709	DB00927
DB00709	DB01059
DB00709	DB01129
DB00709	DB00327
DB00709	DB00724
DB00709	DB00359
DB00709	DB00285
DB00709	DB01273
DB00709	DB00916
DB00709	DB00537
DB00709	DB00741
DB00709	DB00658
DB00709	DB00621
DB00709	DB00829
DB00709	DB00533
DB00709	DB00883
DB00709	DB00193
DB00709	DB00205
DB00709	DB01156
DB00709	DB01127
DB00709	DB01586
DB00709	DB01263
DB00709	DB00842
DB00709	DB00851
DB00709	DB00770
DB00709	DB00230
DB00709	DB00497
DB00709	DB00811
DB00709	DB02379
DB00709	DB00493
DB00709	DB00196
DB00709	DB00445
DB00709	DB00620
DB00709	DB00564
DB00709	DB00115
DB00709	DB00959
DB00709	DB01050
DB00709	DB01060
DB00709	DB00625
DB00709	DB00351
DB00709	DB01215
DB00709	DB01167
DB00709	DB00727
DB00709	DB00784
DB00709	DB00425
DB00709	DB01202
DB00709	DB00951
DB00709	DB00407
DB00709	DB01229
DB00709	DB01045
DB00709	DB01222
DB00709	DB00199
DB00709	DB00619
DB00709	DB00162
DB00709	DB00281
DB00709	DB00330
DB00709	DB01211
DB00709	DB00220
DB00709	DB01610
DB00709	DB00557
DB00709	DB00603
DB00709	DB00790
DB00709	DB00214
DB00709	DB01005
DB00709	DB00207
DB00709	DB00909
DB00709	DB00570
DB00709	DB00773
DB00709	DB00900
DB00709	DB00734
DB00709	DB00238
DB00709	DB00313
DB00709	DB00541
DB00709	DB00887
DB00709	DB01136
DB00709	DB00443
DB00709	DB00438
DB00709	DB01044
DB00709	DB01595
DB00709	DB00813
DB00709	DB00482
DB00709	DB00567
DB00709	DB00333
DB00709	DB01062
DB00709	DB01241
DB00709	DB00881
DB00709	DB00186
DB00709	DB04441
DB00709	DB00490
DB00709	DB00332
DB00709	DB00334
DB00709	DB00912
DB00709	DB01069
DB00709	DB00175
DB00709	DB00809
DB00709	DB00973
DB00709	DB00395
DB00709	DB01110
DB00709	DB00503
DB00709	DB01232
DB00709	DB00158
DB00709	DB00502
DB00709	DB01132
DB00709	DB00938
DB00709	DB00448
DB00709	DB00622
DB00709	DB01068
DB00709	DB00796
DB00709	DB00495
DB00709	DB00795
DB00709	DB00136
DB00709	DB00966
DB00709	DB00399
DB00709	DB00331
DB00709	DB06151
DB00709	DB00950
DB00709	DB01104
DB00709	DB00758
DB00709	DB00390
DB00709	DB00177
DB00709	DB01023
DB00709	DB01039
DB00709	DB00722
DB00709	DB00958
DB00709	DB00328
DB00709	DB00897
DB00709	DB00264
DB00709	DB01001
DB00709	DB01142
