Entity	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99	feature100	feature101	feature102	feature103	feature104	feature105	feature106	feature107	feature108	feature109	feature110	feature111	feature112	feature113	feature114	feature115	feature116	feature117	feature118	feature119	feature120	feature121	feature122	feature123	feature124	feature125	feature126	feature127	feature128	feature129	feature130	feature131	feature132	feature133	feature134	feature135	feature136	feature137	feature138	feature139	feature140	feature141	feature142	feature143	feature144	feature145	feature146	feature147	feature148	feature149	feature150	feature151	feature152	feature153	feature154	feature155	feature156	feature157	feature158	feature159	feature160	feature161	feature162	feature163	feature164	feature165	feature166	feature167	feature168	feature169	feature170	feature171	feature172	feature173	feature174	feature175	feature176	feature177	feature178	feature179	feature180	feature181	feature182	feature183	feature184	feature185	feature186	feature187	feature188	feature189	feature190	feature191	feature192	feature193	feature194	feature195	feature196	feature197	feature198	feature199
<http://bio2rdf.org/drugbank:DB01365>	-0.31237584	-0.23703538	0.43602937	0.84286714	-0.32780322	0.42256117	-0.08301413	0.5085127	0.41501066	0.045496333	0.15909687	-0.27636632	0.5839708	0.053690903	0.43642855	-0.03526715	-0.36121103	0.44819504	-0.13232867	-0.017721632	-0.23054631	0.06855794	0.27309182	0.30431056	-0.32522047	0.2188819	-0.18620649	0.59382474	0.20306987	0.31468123	0.1253643	0.36170912	-0.22047631	-0.24122584	0.47000283	-0.025953807	0.16158293	0.18049015	0.24639289	-0.40128717	0.23924625	-0.21983467	0.008887489	0.24404213	0.11803257	-0.45155373	-0.22756566	-0.03663401	0.19979757	0.25074646	0.26717603	0.066988505	0.37042886	-0.19141594	0.21798715	-0.11483712	0.15253243	-0.20548895	0.07013477	0.1062375	-0.2537981	-0.21188098	0.16598693	0.27524093	0.06801848	-0.03992015	-0.41652095	0.105749436	-0.28349602	0.25302267	-0.085392185	-0.13020878	0.44244435	0.017924942	-0.18801449	0.22674681	0.26158085	-0.17496863	-0.24820808	0.070131995	-0.13319701	0.43845966	0.21141034	0.17237127	0.0023786281	0.04271066	0.051288832	-0.52515006	0.08675232	0.1004069	0.28610414	-0.4677217	0.41303784	0.08376079	-0.16692118	-0.3473208	0.3246774	-0.32463002	0.054752354	0.07724789	-0.0909435	-0.14511797	0.12266442	0.029610828	-0.04309914	0.16489425	0.10236136	-0.11687329	-0.33338282	0.09991968	0.15471028	-0.009743665	-0.0990488	0.13906558	-0.060829524	-0.16798249	0.2436058	0.11668835	-0.22168986	-0.28714994	-0.12450756	0.4330191	-0.44550684	0.01598973	0.31886783	0.015359051	0.15962537	-0.023635989	0.24577367	-0.24420278	0.38331562	-0.54723537	0.2757375	0.30179623	-0.027746636	-0.16162716	-0.038192227	-0.2967358	-0.15669349	0.022938805	0.05708712	0.3388193	0.048441213	0.24169496	-0.2001075	-0.059630923	-0.30759624	0.57366526	0.07322933	-0.28676778	0.39511922	0.011004091	0.1045052	-0.13531505	-0.42503774	0.062181484	0.18738447	-0.22559026	-0.16586319	-0.15877482	-0.0595631	0.1328636	-0.017871043	0.035985075	-0.20179842	0.20800433	0.17234382	-0.25981593	-0.37631312	0.13261122	0.07039041	-0.39704365	0.08071532	-0.18548855	-0.18290928	-0.053538725	0.06351607	0.027950192	-0.22190534	-0.12172528	0.4432667	0.32185486	-0.2536299	0.32752904	-0.07964345	0.12202941	-0.26243997	0.27571344	0.0035735078	-0.06871918	0.028191606	-0.19661854	0.19186196	-0.3626942	0.30751273	0.17121212	0.13998768	0.2006664	-0.48824447	0.15124084
<http://bio2rdf.org/drugbank:DB00961>	-0.28147838	-0.25817186	0.45126775	0.9641498	-0.19981556	0.3162725	-0.33673206	0.46305752	0.5726333	-0.008323666	0.11430185	-0.33483532	0.84998757	-0.29125357	0.23843089	-0.074942246	-0.31640872	0.4727482	0.07951993	0.051765364	-0.25981712	-0.054821018	0.11831516	0.037672274	-0.28460276	0.5522224	-0.6204314	0.5939497	0.14927897	0.2428677	0.046955932	0.15527414	-0.07420156	0.048191622	0.3288788	-0.17425467	0.08700143	0.123660356	0.11301923	-0.060917616	0.3697909	-0.0027429557	0.080543414	0.20291258	-0.04189183	-0.4849377	-0.076445185	0.022602595	-0.2124895	0.1255504	0.18087359	0.40881252	0.30045173	-0.28657287	0.33247888	-0.19733505	0.44360003	-0.010144039	0.01795856	0.22395048	0.07062444	-0.14139038	0.31202167	0.4167018	0.2640885	-0.20028791	-0.23480198	0.1545736	-0.10260445	-0.043619227	-0.1847602	-0.26257932	0.31208095	0.29522398	0.21500616	0.35318103	0.2817508	-0.011481216	-0.40949684	-0.123618074	-0.4151013	0.4603458	0.1273799	0.28648335	-0.07185435	-0.23513447	0.13331524	-0.4153752	0.041359223	0.38726455	0.14487493	-0.23674446	0.275836	0.17586161	-0.17210196	-0.46182877	0.25927934	-0.20542628	-0.021046843	0.15388595	-0.35752556	0.03925758	-0.045793887	0.14356972	-0.025952177	0.41882712	0.38048935	-0.040873688	-0.10784514	0.18898447	0.08229363	0.049192127	-0.39890248	0.038055636	-0.23185487	-0.09179848	0.3019818	-0.07213754	-0.07922373	-0.10174645	-0.07376058	0.2335157	-0.57888204	-0.05162597	-0.037774876	0.12717795	-0.09641249	-0.020815276	0.30895588	-0.40608475	0.4984373	-0.6278801	0.43370903	0.3320676	-0.07514206	0.0890152	0.009296776	-0.04468314	-0.21632245	-0.04990875	0.19382916	0.5016372	0.0709795	0.22345531	0.037154526	0.2846944	-0.2426573	0.37325892	0.04344469	-0.16585492	0.3715247	-0.07702905	0.19271654	-0.116008714	-0.23611128	-0.0145202875	0.34774563	-0.41713274	0.095134705	-0.0034833392	-0.08001027	0.33255348	-0.048307057	0.28963944	-0.32447386	0.15378031	0.15062107	0.045329966	-0.30131304	0.2316696	0.36212713	-0.42979333	-0.056892376	-0.07313292	0.013301406	-0.025053088	0.12745275	-0.15791877	-0.38681293	0.036269236	0.6001763	0.7229887	-0.23681112	0.2542305	-0.17954184	-0.06777754	-0.237352	0.2494239	0.020341553	-0.001880789	-0.10367264	-0.4354439	0.23493925	-0.270749	0.34556141	0.27532884	-0.19009657	0.38516402	-0.40184772	0.17095612
<http://bio2rdf.org/drugbank:DB00371>	-0.42351666	-0.09561565	0.30560294	0.94042224	-0.3564516	0.49042678	-0.3928815	0.47031528	0.30199888	0.010727246	0.117788784	-0.17841625	0.9486616	-0.2218435	0.4823887	0.09432623	-0.3808842	0.611047	-0.16388074	0.23379946	-0.0032675737	0.014245039	0.28700122	0.15105294	-0.35112944	0.4397014	-0.56652254	0.7302598	0.106222734	0.081293516	-0.20313582	0.12620893	0.058629833	-0.04418232	0.4537263	-0.15401338	0.17696746	0.12964788	0.08617366	-0.22386064	0.1890329	0.1592105	-0.019297764	0.11319436	0.20329908	-0.5596592	-0.25106007	0.07402009	-0.11170541	0.45602763	0.45504493	0.16694468	0.23670067	-0.24221475	0.2434147	-0.08523832	0.32094195	-0.10906941	0.15082012	0.09205054	-0.17740707	-0.12940475	0.35031837	0.36279544	0.25023764	-0.14267397	-0.17316408	0.003693632	-0.4000733	0.07406232	-0.26511595	-0.12319059	0.52528507	0.19896162	0.15417087	0.34953988	0.25082535	-0.1795803	-0.44675684	-0.25765362	-0.260104	0.49052998	0.04020471	0.29789707	-0.21029265	-0.27408692	0.07513129	-0.4508693	-0.08129089	0.28473234	0.19182464	-0.46714506	0.41994888	0.1543494	-0.11757882	-0.40656763	0.26047024	-0.2937482	-0.017295564	0.15497142	-0.4359601	-0.09682586	0.11313204	0.14050189	-0.121531904	0.29792404	0.32202157	-0.1062187	-0.055481233	0.24309917	0.18684994	-0.08410506	-0.28889495	0.00479793	-0.09451584	-0.06500835	0.03874693	-0.050995436	-0.20744681	-0.041014746	-0.09660839	0.24328394	-0.1990676	-0.040038414	0.1528549	0.11151887	0.07036669	-0.08462237	0.1951545	-0.39624658	0.53609663	-0.51543796	0.29576638	0.14172009	-0.25560364	-0.019335927	0.04157182	-0.013234965	-0.2555343	-0.09399604	0.031960566	0.5183085	0.022529585	0.23591694	-0.09771884	0.0018843439	-0.23661101	0.40857512	-0.033364892	-0.024596568	0.4289787	-0.04909621	0.054139134	0.024016634	-0.19252384	-0.15629977	0.46932578	-0.31598637	-0.23598233	0.04012122	-0.104404576	0.17564328	-0.12437598	0.06467002	-0.20261393	0.3598146	0.051021285	-0.17743681	-0.18345304	0.17229596	0.12233674	-0.38978365	0.009564399	0.019401034	-0.2834679	0.07391523	0.05664146	0.0059432364	-0.076464415	0.0037637814	0.32661545	0.50937593	-0.29891953	0.20747086	-0.17502221	0.124348365	-0.21141782	0.38859695	0.20472172	0.0112944	-0.10611122	-0.23546515	0.23273903	-0.26420915	-0.08086319	0.15774077	-0.09695667	0.2395006	-0.46512124	0.048953194
<http://bio2rdf.org/drugbank:DB06691>	-0.16038862	-0.06248345	0.21343088	0.4704992	-0.30462766	0.021887416	-0.2683683	0.27215582	0.36702073	0.08760983	0.13460693	-0.15783194	0.47951305	-0.0722355	0.13205795	-0.12657805	-0.32703632	0.43274328	0.058984816	0.2323447	-0.21919444	-0.0313799	0.17034066	0.34282953	-0.14412092	0.32593077	-0.45422268	0.34522334	-0.051454384	-0.013189884	0.06087507	0.20206186	-0.019890994	-0.13345078	0.4340317	-0.010711463	0.43068716	-0.035203632	0.15360072	-0.25189173	-0.011279687	-0.025315123	-0.03178722	0.13635834	-0.018102502	-0.31543583	-0.07311564	-0.07699971	-0.009413007	0.07166928	0.1284357	0.34089816	0.20900355	0.03868926	0.22475052	-0.0911203	0.34853315	-0.017256629	0.008690997	0.12836131	-0.049022168	-0.08987442	0.017788908	0.314207	0.23061126	0.0030015733	-0.13556895	-0.017999293	-0.027484175	0.07513842	-0.00050154893	-0.28001353	0.022520676	0.1388204	0.038673963	0.12292312	0.35934788	0.022059549	-0.36010796	-0.06829037	-0.36208266	0.43966532	0.31643036	0.26862222	0.035446793	-0.010264745	-0.09148338	-0.16256976	-0.036402542	0.2594249	0.20183642	-0.14160034	0.1554283	0.121359624	-0.08852502	-0.50160897	0.3307348	-0.09082463	-0.03330606	0.19325383	-0.16011713	0.03099602	-0.11647256	0.113432884	-0.06543829	0.26571444	0.29294825	0.021892633	-0.27617818	0.088296436	-0.012915739	-0.017881464	-0.04946212	0.04705941	-0.16735454	-0.0662948	0.20253262	-0.07272298	-0.097029306	-0.05958726	0.104160726	0.25154087	-0.3621601	-0.12141056	0.075227894	0.028530857	0.06254792	-0.23560698	0.030846847	-0.24187276	0.3845492	-0.22004566	0.21835418	0.35273826	0.17183454	0.1886333	0.0028343801	-0.12869456	-0.24429318	0.08031495	0.01496065	0.27011955	0.0050218417	0.25337526	-0.11750867	-0.01235828	-0.28988108	0.2281295	0.1343196	0.049076933	0.42881534	0.17996934	0.21511045	-0.08467224	-0.16210362	-0.19375758	0.31124437	-0.15574524	-0.17595732	-0.040360108	-0.31409103	0.24955103	-0.107775636	0.16919991	-0.20768651	0.17410035	0.053826448	0.0149625065	-0.41027427	0.28093794	0.25073493	-0.2880748	-0.080399714	-0.12864172	-0.1171424	0.092487745	0.18888755	0.18503532	0.025222238	-0.053861987	0.22390918	0.35144317	-0.14673726	0.23187692	-0.13380994	-0.046957925	-0.15544651	0.48142666	-0.08126137	-0.038453788	-0.1244089	-0.17655429	-0.00594128	-0.23879473	0.34167054	0.020065235	0.15599367	0.31161392	-0.053029053	-0.022790838
<http://bio2rdf.org/drugbank:DB01071>	-0.37522903	-0.09131367	0.2441072	0.7080963	-0.45362252	0.30613744	-0.15061471	0.35598263	0.4037472	0.0432918	0.10993234	-0.2737529	0.6165135	0.043418888	0.39552918	-0.022474462	-0.48107064	0.6403689	-0.12731081	0.13789643	-0.03839821	-0.0991897	0.22722512	0.24362792	-0.17332202	0.20063363	-0.5019018	0.57487756	0.1274438	0.16183445	0.018317008	0.2067134	-0.15222402	-0.22615516	0.38718054	-0.028315883	0.26912916	-0.035313662	0.052229658	-0.34842288	0.07732145	-0.106824234	-0.07294163	0.12005447	-0.047777623	-0.50480473	-0.15156566	-0.06431338	0.070816115	0.33798987	0.20582728	0.14774501	0.40675366	-0.20163192	0.26964158	-0.22209668	0.13603176	-0.2776132	0.017880967	0.17055225	-0.17406972	-0.1574948	0.0258397	0.19342285	0.12407086	-0.18393047	-0.4024559	0.16727218	-0.36520272	0.21492968	-0.17662252	-0.15688664	0.42761078	0.062172364	0.011206177	0.328903	0.24828006	-0.14722218	-0.28088397	-0.07232631	-0.29265425	0.38063267	0.19352373	0.31266516	0.009204973	0.08629475	0.10510155	-0.42888218	0.083681546	0.24176955	0.18305367	-0.33828914	0.44737366	0.14626858	-0.11158989	-0.5247471	0.2732238	-0.1159393	-0.085433744	0.1892858	-0.12659419	-0.077522844	0.24476855	-0.05075641	0.08488556	0.13456593	0.30127466	-0.15906307	-0.22734924	0.12449145	0.19467105	-0.060754217	-0.11300829	0.12569818	-0.23564784	-0.28148475	0.39447236	-0.00090301747	-0.07934746	-0.11067031	-0.1213343	0.31105098	-0.428943	-0.011032384	0.29233918	0.15688588	-0.01149977	-0.007563509	0.34115714	-0.20487887	0.40089813	-0.45638478	0.30033746	0.23654097	-0.032171234	-0.06923142	-0.07616915	-0.2707233	-0.18330206	0.014734741	0.13413635	0.4972299	-0.1592755	0.33764583	-0.07373181	-0.1938198	-0.3307623	0.5139238	0.062022604	-0.310169	0.34327987	0.1882465	0.18427531	-0.14923643	-0.30375266	0.12743326	0.45447534	-0.1417318	-0.2441381	-0.047431678	-0.19682978	0.26452535	-0.042462938	0.31240082	-0.05758034	0.30549031	0.05201997	-0.38714853	-0.4131054	0.08595348	0.2152438	-0.44684815	0.099418715	-0.11139917	-0.2590848	-0.0645559	-0.066299014	0.15893146	-0.21011506	-0.048331954	0.4356172	0.4046618	-0.15157577	0.4474998	-0.28177392	0.04820573	-0.21090211	0.14388467	0.082108624	-0.015984137	-0.034029763	-0.15689811	0.20845574	-0.19252062	0.30679935	0.25761145	0.09673107	0.37050733	-0.46325898	0.1666967
<http://bio2rdf.org/drugbank:DB00760>	-0.4496553	-0.13174441	0.18813638	0.945114	-0.7406931	0.4310339	-0.22716476	0.66336143	0.33145615	0.12680195	0.18563376	-0.40099567	0.5315895	-0.1943935	0.42986876	-0.13578346	-0.42757857	0.72213715	0.05429178	0.15233739	-0.010729096	-0.1732167	0.3031292	0.31384617	-0.25808224	0.6923379	-0.7913332	0.81069595	0.06296147	-0.1772682	-0.15196186	-0.08544782	0.17613879	0.056550518	0.80512667	-0.14668126	0.34778425	-0.05262579	-0.002400037	-0.16335163	0.23082082	0.23186973	0.035397373	0.13650785	-0.18485446	-0.60299045	-0.03470742	0.061409105	-0.09873938	0.61880124	0.4145522	0.20541407	0.10535877	0.033954363	0.3782811	-0.13127401	0.33339676	-0.068781294	0.14455195	0.12559353	-0.22539788	-0.37596482	0.21821567	0.39138025	0.093151174	-0.41075504	-0.14201894	-0.012967203	-0.17417045	-0.02791322	-0.021526197	0.09865961	0.35431305	0.3017831	0.104682624	0.3382615	0.2897004	-0.09941705	-0.45550865	-0.28361636	-0.43121946	0.21525918	0.109387815	0.33518282	-0.17035915	-0.17481287	-0.14980714	-0.53179973	0.0025559317	0.3351826	0.32021093	-0.57854444	0.53288007	0.10758707	-0.3137539	-0.28058887	0.31721574	-0.27967632	-0.1289356	0.09557853	-0.13551229	-0.2100003	-0.005344199	0.16840321	-0.057336655	0.1485328	0.2975922	0.09470582	-0.18770194	0.1555343	0.05089111	-0.13158864	-0.11486031	0.16357361	-0.061952773	-0.15233327	0.22915803	0.15615612	-0.098238595	-0.0009733798	0.076613806	0.17850247	-0.16681112	-0.03392991	0.20571995	0.14953147	0.14528951	-0.16384572	0.28884184	-0.24941531	0.1915221	-0.3352052	0.28109017	0.1533298	-0.030028839	-0.20140326	0.02649348	0.036029514	-0.06805902	-0.011730166	-0.12910947	0.4006914	0.120706126	0.1555728	-0.02235387	-0.0927343	-0.35956022	0.4001718	-0.0926309	0.20801456	0.41164723	0.12500603	0.15744755	0.2150353	-0.11937164	-0.046680287	0.59492993	-0.11650305	-0.058639836	0.081765465	-0.13888626	0.34021592	-0.17849097	0.27458066	-0.2809067	0.038105313	-0.06809972	-0.09198279	-0.27896056	0.26996976	-0.08767306	-0.46303627	0.10485322	-0.15531307	-0.19755399	0.0959391	0.16476896	0.022851527	0.016526751	0.049857207	0.14254639	0.30182642	-0.21000193	0.52405274	-0.12123907	-0.108845934	-0.1522466	0.28325394	0.17238247	0.063352406	-0.06175215	-0.04418672	0.1606978	-0.113043614	0.14775169	0.12783554	-0.04467639	0.50437945	-0.41931444	0.07204668
<http://bio2rdf.org/drugbank:DB00244>	-0.43645784	0.006453499	0.4081708	1.0305772	-0.42282516	0.5764597	-0.37640923	0.47505456	0.42545626	0.028665092	0.12154554	-0.11849565	0.6846762	-0.2862692	0.32922745	0.08589266	-0.371029	0.6274438	-0.17406783	0.2745484	0.17273816	-0.091510035	0.393407	0.22410421	-0.35830635	0.44877952	-0.49861103	0.7144616	0.14421591	0.018033292	-0.15958096	0.14816812	-0.009530019	-0.01631042	0.5209225	-0.056805313	0.32245314	-0.12982333	0.11151245	-0.32108518	0.23996049	0.13966666	-0.16830216	0.098077394	0.21353659	-0.5121766	-0.15100275	0.18008946	0.0812499	0.51247984	0.25768515	0.22575781	0.21134986	-0.0938473	0.1595077	-0.10854187	0.4665776	-0.110459775	0.09780494	0.06962195	-0.29247957	-0.14323685	0.32339957	0.34347326	0.32733685	-0.14563778	-0.11397517	0.06583643	-0.3105572	0.1635386	-0.3087338	-0.10538635	0.45492864	0.39583007	-0.03620888	0.45659024	0.31790572	-0.06936703	-0.40556607	-0.07739628	-0.36830658	0.4812332	0.14234185	0.24011222	-0.13195586	-0.24156332	-0.0364056	-0.44322264	-0.13568813	0.24728884	0.3391108	-0.45402756	0.3327933	0.18772906	-0.072460085	-0.4500883	0.1016978	-0.29789692	-0.13955292	0.16492106	-0.37621462	-0.09687511	0.22590004	0.15700765	-0.072116666	0.20874898	0.2585028	-0.18884468	-0.16782315	0.30135274	0.20563072	-0.025469556	-0.290227	0.07452417	-0.032163292	-0.13767532	0.23502384	0.05379018	-0.27786487	0.044064768	-0.12031111	0.14575289	-0.31197783	0.07104037	0.16629396	0.22418948	0.08173422	-0.29577938	0.24406189	-0.19770047	0.5212295	-0.43115416	0.3523923	0.15809926	-0.2631418	0.080903776	0.06058409	-0.045772523	-0.09237192	-0.26650196	0.009604263	0.43004674	0.00029516788	0.09929362	-0.06015549	0.0525798	-0.22488233	0.27051508	-0.12563281	-0.023580631	0.5372258	-0.1522589	0.3060775	0.016919434	-0.11548872	-0.15126422	0.38826704	-0.23225324	-0.23705791	0.07124718	-0.2589387	0.12939447	-0.25821474	0.054763272	-0.029086316	0.30332372	0.10446861	-0.14289026	-0.3611309	0.20558129	0.11595266	-0.4476415	-0.1134873	-0.12825917	-0.33805463	0.24149267	0.082181364	0.117487	-0.13359323	-0.07150344	0.33195817	0.40174115	-0.2903231	0.24689388	-0.08346966	0.03231948	-0.20306446	0.21619265	0.086649776	0.13393642	-0.019170092	-0.17717862	0.092624865	-0.19035782	-0.011036541	0.030666094	-0.09174283	0.4128085	-0.34759232	-0.1018476
<http://bio2rdf.org/drugbank:DB00933>	-0.47708476	-0.1081	0.30513734	0.8867825	-0.4967339	0.42973062	-0.26321176	0.44895038	0.36067387	0.0206972	0.3848573	-0.27928331	0.6044274	-0.36161214	0.4268723	0.16680539	-0.46525693	0.7244815	-0.055811416	0.31125537	0.13063641	-0.06842902	0.41711563	0.2734308	-0.3289204	0.4538229	-0.7392598	0.966452	0.06993853	0.10565914	0.07111714	0.08482709	0.053866945	0.2417738	0.6097808	-0.21611072	0.34246308	-0.08580733	-0.0293981	-0.22602494	0.13824318	0.21210535	-0.1271993	0.11920729	-0.013474746	-0.4429453	-0.24729325	0.18907957	-0.18594612	0.52986014	0.4035396	0.3298332	0.30270016	-0.13919514	0.29956013	-0.034850325	0.39808175	-0.19017786	0.26455328	0.11752318	-0.2870655	-0.17477888	0.3115133	0.36818963	0.22595629	-0.24316435	-0.10480285	0.016671905	-0.12755597	0.16994146	-0.18377742	-0.10003445	0.54144144	0.34342766	0.19747576	0.4163584	0.44849744	-0.047898345	-0.53084475	-0.12556435	-0.38074672	0.39648223	0.14527224	0.3195821	-0.20206133	-0.23452455	0.009070102	-0.48630586	0.011796897	0.1806628	0.30031478	-0.59255946	0.31897604	0.14744563	-0.18817109	-0.42028394	0.38765898	-0.15661149	0.15529129	0.18177706	-0.55352396	0.10366949	0.34091237	0.18930838	-0.22644411	0.027594294	0.36156282	-0.008103348	-0.18765768	0.42856938	0.21345523	-0.067834504	-0.2314493	0.090204604	-0.2503268	-0.008085796	0.29901102	0.060335997	0.046506554	0.19329952	0.07777122	0.12028574	-0.430661	0.20223868	0.18877104	0.05090101	-0.083734974	-0.25551584	0.26496556	-0.2671692	0.50020635	-0.43522274	0.43916318	0.17154306	-0.2150858	-0.22111115	0.17710239	-0.027729886	-0.29361308	-0.1600008	0.13358505	0.535044	0.15004326	0.1325767	-0.25917	0.024950184	-0.34429222	0.4320074	-0.14581697	-0.12664425	0.5564944	-0.034162007	0.17007855	-0.09020369	-0.123237364	-0.20963606	0.4150936	-0.056459785	-0.23881084	0.039174616	-0.23208974	0.29783168	-0.09000024	0.16920266	-0.36956367	0.22294731	0.021894492	-0.19584653	-0.06615892	0.14752938	-0.16244641	-0.32252905	0.12620357	-0.04109011	-0.30191466	0.24049437	0.0795041	0.2419173	-0.12571278	0.07738624	0.25175583	0.6344833	-0.20511803	0.3426909	-0.109564	0.03634722	-0.22700202	0.29041347	0.18323466	0.020376526	0.001330949	-0.25058532	0.32332402	-0.11611767	0.011615021	0.1386935	0.044368666	0.5526598	-0.43366113	-0.015812498
<http://bio2rdf.org/drugbank:DB01357>	-0.5001387	-0.035898257	0.32717472	0.71780753	-0.4182259	0.27205506	-0.29623687	0.32195112	0.5556478	0.041638467	0.19532332	-0.2996914	0.58522254	-0.18688862	0.2588535	-0.02497781	-0.37680066	0.7568194	0.06964135	0.1776989	-0.17881818	-0.08437869	0.28658128	0.23057172	-0.1889853	0.3337727	-0.454922	0.68349063	0.20481756	0.24049783	-0.022718308	0.25561464	-0.14936966	-0.0209364	0.5745825	0.008706408	0.61316234	-0.19813454	0.2184534	-0.39978796	-0.12069742	0.16284423	-0.18058755	0.18158934	0.011363815	-0.4087094	-0.21683937	0.11975685	0.091786414	0.24805002	0.096757784	0.29080376	0.30020857	-0.03056271	0.17090033	-0.24222977	0.34830952	-0.39434937	-0.1822658	0.061139464	-0.23351108	-0.1491981	0.15687072	0.321738	0.13535085	-0.32987258	-0.23002891	0.32976624	-0.10584254	0.3639374	-0.009504011	-0.32608733	0.40174407	0.07032176	0.0695777	0.1572462	0.35125524	-0.08514804	-0.37351906	-0.053053167	-0.33017144	0.36837015	0.24455194	0.4442058	-0.07427528	-0.05971739	0.031217422	-0.42596614	0.025572116	0.28435907	0.33310243	-0.4352582	0.34399763	0.18441248	-0.21150306	-0.5008408	0.24514559	-0.13552792	-0.04685567	0.42872244	-0.32163107	-0.07548701	0.34818533	0.04345912	0.05881076	0.22453201	0.35294664	-0.086509205	-0.27349946	0.1504167	0.32440236	-0.057242565	0.039247513	0.16340417	-0.2222833	-0.279157	0.17308958	0.011759075	-0.14742438	-0.060986698	-0.032539878	0.3116302	-0.37601984	0.22372636	0.23923583	0.1493793	-0.026500136	-0.15284693	0.37833673	0.017393583	0.46930566	-0.4130755	0.30199328	0.3568042	-0.06801325	0.0041809045	0.13551164	-0.07338113	-0.19253826	0.0027646332	0.07125287	0.48444587	0.16319582	0.056029562	-0.13689677	-0.07523989	-0.36749867	0.40435258	0.19231391	-0.14311269	0.51525223	0.22867897	0.24173948	-0.23722534	-0.2401997	-0.03267535	0.24759173	-0.19621633	-0.027984843	-0.124547996	-0.20238698	0.4181063	0.006918528	0.4009244	-0.085997656	0.25498453	0.059624504	-0.20982127	-0.3972459	0.22162953	0.074786305	-0.4610036	0.12916109	-0.44959423	-0.122966275	8.898833e-05	-0.003028362	0.15646978	-0.16184966	-0.16851892	0.6063138	0.70574003	-0.3079234	0.5065258	-0.31777456	-0.02594933	-0.22960857	0.14817487	0.084519334	-0.052184932	-0.11409549	-0.23468818	0.18743183	-0.27217945	0.3912599	0.02271019	0.22467867	0.4372078	-0.49016148	0.1508271
<http://bio2rdf.org/drugbank:DB00610>	-0.40905625	-0.09828478	0.2344149	0.6282227	-0.5244142	0.3145594	-0.2234868	0.35375354	0.39747447	0.10759745	0.15176575	-0.1963123	0.72888637	0.18932629	0.34169093	-0.08778077	-0.43928662	0.55413586	-0.12039209	0.09460123	-0.07459357	0.03053757	0.1760591	0.4507293	-0.24894153	0.17906396	-0.46874675	0.5835109	0.114472054	0.2228567	-0.05179445	0.16313817	-0.16155289	-0.35878986	0.4789309	-0.07804483	0.49121866	-0.20714	0.22775362	-0.39658898	0.19734302	0.12535065	-0.034767378	0.12019388	0.07583046	-0.38934857	-0.25399578	0.10547675	0.12293139	0.29191464	0.3097324	0.33305636	0.4543659	-0.20206265	0.32401183	-0.23241852	0.2454604	-0.3394605	0.0302932	9.5580384e-05	-0.31403613	-0.19804162	-0.0019875863	0.20856088	0.10702614	-0.1868399	-0.41818666	0.25667393	-0.31263217	0.234458	-0.04940383	-0.35498145	0.48261493	0.1878451	-0.12094211	0.28122032	0.45301795	-0.18728708	-0.2832297	-0.22075263	-0.32146466	0.4093464	0.18946874	0.2991597	0.03363491	0.0047133924	0.012487363	-0.45075133	0.09999266	0.17045124	0.11019841	-0.44215408	0.24466029	0.30950174	-0.10631082	-0.54370534	0.40870097	-0.08283442	-0.08045906	0.1635732	-0.19779387	-0.21581392	0.23338585	0.061824806	0.07882228	0.0016222369	0.27686262	-0.17375666	-0.29928666	0.014540001	0.1773764	-0.021214498	-0.1502905	0.088389754	-0.3561744	-0.30424732	0.25105926	0.10768286	-0.1352836	-0.21649511	-0.051163822	0.3778082	-0.41143355	0.10557194	0.25219548	0.14839149	0.18251072	-0.095028594	0.25795674	-0.197716	0.48138928	-0.41265827	0.21615903	0.15970561	-0.17354456	0.027756643	0.01391572	-0.18388684	-0.2492574	-0.010396845	0.12632962	0.52101386	-0.26752514	0.2886071	-0.19893819	-0.20350182	-0.40777653	0.42020193	0.13385868	-0.16621187	0.336974	0.07972495	0.13345651	-0.24128696	-0.18037859	0.09354428	0.20188504	-0.28010044	-0.11329841	-0.06468703	-0.31176797	0.110799395	-0.1020755	0.32591793	-0.20068152	0.42371267	0.11361168	-0.38732657	-0.5131	0.024231415	0.38720387	-0.4340851	0.14514183	-0.041804243	-0.08655598	-0.07381099	-0.050614826	0.07083812	-0.036322035	-0.04234509	0.38484874	0.58804774	-0.25229716	0.436713	-0.46074313	0.07433072	-0.08746202	0.23745504	0.1192316	-0.17720932	-0.059678193	-0.09092467	0.1777372	-0.33639154	0.3219956	0.2725586	0.22956884	0.22210537	-0.4273653	0.3111075
